user,song,title,play_count,release,artist_name,year
1cae893b7c6c14fe2e9667a1fafa2f77105ca64f,SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1,Cage The Elephant,Cage The Elephant,2008
8c2cdfa90c6d421d67ff49dd49b0fd3633876d5f,SOOMOCL12A8C1334B2,Que dira el santo padre,8,A Tribute to Che Guevara - Hasta Siempre!,Violeta Parra,0
1393e6f89928c3a33513ec2eb333cc28c146c4d5,SOBVKFF12A8C137A79,Monkey Man,2,You Know I'm No Good,Amy Winehouse,2007
7a5757c04b71758fcc8bbc496873adef0dafcf9a,SOWJVNB12A8C134C72,The Riches,1,Strays,Jane's Addiction,2003
b9344f49fc69df579648513a20a0a720e1138830,SORGBIT12A6D4F7AC5,Never Before,1,Singles A's And B's,Deep Purple,1972
639b3696e629f46c8b172118cce66fc5f9148f79,SOOFYTN12A6D4F9B35,Représente,1,Fat Come Back,Alliance Ethnik,1999
a9fefa5b2651ebcfd8dceebf810658bfea179fce,SOVOGGO12A8C1433B2,Give It Up,1,Camden Crawl 2009,Datarock,2009
f878c21e0b932de3497cb188d42e590296f7ad7a,SOMOKCH12A8159E8A0,Needle In The Hay,10,Elliott Smith,Elliott Smith,0
494b8943c10df955de5f930b609f35561b66353c,SOXJYJM12A6310D7C1,California Dreamin',1,The Best Sixties Album In The World...Ever!,The Mamas & The Papas,1965
4b1f2cba6c72b93172670effb812dfcce107614a,SOZEBLF12A6D4F8259,The Call Of Ktulu,2,Ride The Lightning,Metallica,1984
5057d9572e99d56483b7b57b6a3d2a35ca0780a2,SOYCTSV12A6D4FB43C,Again I Go Unnoticed,2,The Places You Have Come To Fear The Most,Dashboard Confessional,2000
2f62081b237cede49fe998516fe9f166f59e45b4,SOEOVGV12AF72A1E27,Siguiendo La Luna,1,Chau,Los Fabulosos Cadillacs,1992
5a38f7f62494eb73fff4bb64a2dc5703a6c78172,SOQGVCS12AF72A078D,Paradise City,3,Greatest Hits,Guns N' Roses,1987
fdb112c1f6db9df0a92e735670fefbdb94198f25,SOABOHM12AB018509C,Public Service Announcement (Interlude),2,The Black Album,Jay-Z,2003
89b9a6bf188490d323eaaad4bf207cf89e7f3c69,SOHDCAF12AB018075B,Le Général,1,C'est Toujours Pour Ceux Qui Savent,Tandem,0
b3c2d3bd70e4770af30be8de8a2df0317e571667,SOYVGKN12A8C13797F,Silent Hedges,1,Crackle,Bauhaus,0
307fba1926dba3af1a8130a45592a67523c18c24,SOWKIFN12A8C140058,Still Frame (Album Version),4,Still Frame,Trapt,0
4566fa11b7d3f0bb97f001327456623b87de8d4e,SOQBRAQ12A58A7D473,My Beloved Monster,1,Beautiful Freak,Eels,1996
4bad34431725a31e2b93c3bba674551bdddfa159,SOWQNUZ12A6D4F7D12,Chasing Cars (Exclusive Live Acoustic Version),1,Grey's Anatomy Original Soundtrack,Snow Patrol,0
b178861e071f53cbbfef1a8f031d1619fa963585,SOSMYQF12A6D4F570D,City Of Delusion,1,Black Holes And Revelations,Muse,0
e9c89483094fdaba9fcbd11c7f3d46189840ea93,SOUKKFS12A8C145DA2,Amb Zone,1,Hitman: Blood Money (Original Soundtrack),Jesper Kyd,2006
f7ee64da376cb5ab7c55d1e29113ae3173a40fc1,SOINIUZ12A67ADF6D8,Blindfold,24,Parts Of The Process,Morcheeba,1998
6a4b1b576940ddf3c00703765384c0718fdca769,SOFBAEG12AB017B60D,Don't Shut Me Out,1,Bread,Bread,1969
c341055e94ff0bc05beb82fb5a4908ddff5136c3,SOFOFLZ12A58A793C7,By Your Side,2,WOW Hits 2010,Tenth Avenue North,2008
1db0ad4fb084dfb97096764dc109cda9f6f33672,SOSXINS12A8C141A79,In a Cave ,2,Elephant Shell,Tokyo Police Club,2008
a39df925473c9f9c15b26f767e2aa16b043e39f7,SOHCCWD12A8AE4631A,Broken Dubstep,1,200,Benga,2007
47ad5453f648a25824be91e9c49635d614491d6d,SOXXWBX12A6D4F6045,Future Boy,1,Adam And Eve,Catherine Wheel,1997
d266bb5863fd03ae63a901c7acf57de29f39c09d,SOASXQD12AB018902F,Beautiful_ Dirty_ Rich,1,The Fame Monster,Lady GaGa,2009
d76460679538c4fd274952701a5a004aa491ea54,SOJXYVV12A8C1373FD,Born To Run,1,The Essential Bruce Springsteen,Bruce Springsteen,1975
b8306bb90437dcc23e4d1977aa7fbdda14bed45c,SOXWJCX12A6D4F81AF,Move Your Feet,2,Move Your Feet,Junior Senior,2002
19694898fb763bd0037f01915d29f15b7e20dbb3,SOCDTIE12AF72AC9FC,Slanias Song,1,Slania,Eluveitie,2009
23833b1269318e4d1d060e02254728cd006c135f,SOTQLVJ12A6D4F5E62,Mirror - Album Version,4,BarlowGirl,BarlowGirl,2004
c968cd87ce802a29af63be52943baa8e0886f471,SOUQQWB12AB01828AB,Dreams-Come-True-Girl,1,Dreams-Come-True-Girl,Cass McCombs feat. Karen Black,2010
5a83bd6efcbae0052a6d95dff8f9678db58483d1,SOSFMNA12A8C13ABEB,In The Arms Of Perdition,5,The Ills Of Modern Man,Despised Icon,2007
1efb6baeba3d5d60574aee918bb6701f8847e82e,SOTWVMY12A6D4F851D,Civil Sin,1,Civilian,Boy Kill Boy,2005
b2de8dd6ec598bd38347d2d245138a9b7aa48e87,SOWFIFP12A8C13A9EE,Hearts On Fire,1,Hearts On Fire,Cut Copy,2007
e052bb5119a201051c3a5d03618a4c710ce501e0,SOWVZDO12A8C1325BC,Stoned Soul Picnic,17,Eli And The Thirteenth Confession,Laura Nyro,1968
31fc41cf36fae8953685749c6c797ca1aff30d2c,SOIDTWF12A8C13F1A0,The Turnaround,1,Within These Walls,Damon And Naomi,2007
5d2fa2e58f2dbe76e61c64b801cf3ddc68e1d4c1,SOQYJWP12A8C143CDD,Gin & Milk,1,Waterloo To Anywhere,Dirty Pretty Things,2006
00baf4e1ed939753a77cc99e9640bddae73f9701,SOVRGXP12AB017D2B9,Love Letter To Japan,1,Ray Guns Are Not Just The Future,the bird and the bee,2009
b629bfbc558617fb8c8b41ef15411285cdda4d47,SOMRRQY12A8C1414FC,No Ceiling,10,Music For The Motion Picture Into The Wild,Eddie Vedder,2007
23b0b3e722cb911970de62705932f96bbf5039b6,SOTGCPE12AB0183218,LiriSista,3,Operação: Parcel ou Remixália,Mamelo Sound System,0
377adce1f81e2cbb8b13c9869838a1d8a802cccc,SOAPIHX12AB0184CB1,Auto-Dub,1,Skream!,Skream,2006
7517c14ca1f49e637cb92b3a193d649153d6a3b7,SOFXDZG12A8C1401F8,Midnight Coward,17,In Our Bedroom After The War,Stars,2007
e695075512161b9030b21f0e527b97022fa4b816,SONREBX12A8C142DBA,I Feel Better,4,One Life Stand,Hot Chip,2010
3ef89f6895e23ea4365fbcd7ed446fe8ce749237,SOALXHW12AB0188D5F,Wax And Wane,1,BBC Sessions,Cocteau Twins,1982
1b2efcb0fbf265e750611887373533e51b222081,SOARIDF12A8C13B2F2,C'e' Un Re,1,Gente Come Noi,Nomadi,1991
83fead1e10277fc01b78f27ef29f1796cb81433c,SOOEBUJ12A6D4FD569,What Are You Looking For,1,Dressed Up As Life,Sick Puppies,2007
1a2b008276fb6d90043bb1583251f1505655fbf8,SOIWIYW12A8C13D977,Ask Myself,2,The Evolution of Robin Thicke,Robin Thicke,2006
99a5dc9dce9baec5d0f0898878bc5ad270bf047e,SOXZIPJ12A6D4F98D2,Over The Rainbow,4,Alpha Dog,Eva Cassidy,1992
da703463013ea2b80ab36023e491e583b5b48f57,SONIJFN12A6D4F7A7A,Learning To Fly,43,Greatest Hits,Tom Petty And The Heartbreakers,1991
3aa9093d90831f6af101c26fb512317a40c8c7c0,SOABGQW12AB017CFB2,Up Side Down (Explicit),1,Full Circle,Drowning Pool,2007
c47919c331d99e0c95b5cd30c40c82cab00afc87,SOWSSMV12A81C224C8,Who Do You Think,1,Our Love To Admire,Interpol,0
c1bc69fcc217e6169dfc26d974659943aa758937,SOXZIBD12A8C130FEB,Bridge Over Troubled Water,1,Aretha's Best,Aretha Franklin,1973
94532b6f55a533e09cb9ca83030e83b81770fb3f,SONOMEC12A8C14541F,Schwarze Biene (Black Maja),1,Dolores,Bohren & Der Club Of Gore,2008
e419f28eabc6b79fc40de7ee61d3d8d4193046a5,SOJUXGA12AC961885C,Up,10,My Worlds,Justin Bieber,2010
d8f0f8b7d453d8aa3c8186449c4cfb7884e05434,SORFSNG12A8C13593A,Angel,1,I Pray,Amanda Perez,2003
9b0871b230dc61411492f13bc6f395ab5a67cbd2,SOAODSI12AB018BDA6,Low Down,4,Sonic Brew,Black Label Society,1998
f6f9bab24c352a79c0f7998da47147ccd2ab8e2a,SOPXJEU12A8C13B67F,Prayers,1,Beautiful Tragedy,In This Moment,2003
7af8ea1acfa8c6125d7830d85297d5ae1f537e20,SOBBKGF12A8C1311EE,Where Is My Mind?,1,Wave Of Mutilation: Best Of Pixies,Pixies,1988
9cff04c1ad212229d472cc56825e1b3fb926be37,SOPZQAE12A6D4F7991,Rock The Shocker,1,Impeach My Bush,Peaches,0
9388d0e1b855f007dc4ea013930f6898f49bc7be,SOSDGUX12AB01802FE,Sweet Dreams,1,Sweet Dreams,Beyoncé,2008
839c0d8d08a57c05197ecb6e9e9b1d6d0bc7a7b1,SOKTUPR12A8C141FF4,Misery Path,1,Karelian Isthmus,Amorphis,1991
472f383999b11c15de15774bce3f0e77d21dae27,SOFHIQQ12AB017ACE1,Lullabye,7,Yellow House,Grizzly Bear,2006
b29f5fe53431dcc5c7085993a5d789a0c704cfb1,SONDCOR12A8C13BA16,Goodnight Bad Morning,1,Midnight Boom,The Kills,2008
69a5a99250d3a5aa38ded80f2e37d7670e633602,SOCRHFJ12A67021D74,El Scorcho,4,Pinkerton,Weezer,1996
0396136c11678aaadda42f935913d44d4f02a0cb,SONZBCH12B0B807B5E,La Bamba,1,One Blood (Una Sangre),Lila Downs,2004
c25bc57913de46e16e004a02b88cf42072d48165,SOOKECE12A6D4FA621,Breather,5,Set It Off,Thousand Foot Krutch,1997
99f6304fd98d69614494ccd48616af58d5b4a4a8,SODQGIE12A81C21D18,Stop (LP Version),1,Mad Season,matchbox twenty,2000
3a349b621590180338b7d327e74d711c7917d604,SOJOYQG12A8C1443B1,When A Man Loves A Woman,2,100 Timeless Love Songs,Percy Sledge,1966
6df27cf20078feeb8c3d341bcd105171d38076c0,SOLQKDT12AB017CA5B,One Sweet World,1,Remember Two Things,DAVE MATTHEWS BAND,1993
04368b62d0391eb965c5c433e628614f69c00a7a,SOCPJUL12AF72A2811,The Medallion Calls,8,Pirates Of The Caribbean Original Soundtrack,Klaus Badelt,2003
395d23d12e8d87ddfe8c9a8ed39fba03fe867496,SOHUIPP12AB017F623,Pictures Of Me,3,Either Or,Elliott Smith,0
3ded07fddd0737b4f416d4440fe08e34c4a455e8,SOVHKJL12AB017E2B2,Superballs,1,Mutilation Mix,Insane Clown Posse,1996
512ab1cf5aa8a7e374fe786a4663252574861b01,SORNJET12A8C1415A8,Sky And Sand,1,So_ Happy In Paris? by Michael Canitrot - Musical Collection #1 Spring / Summer,Paul & Fritz Kalkbrenner,2009
b61122c4ff350b720d54d13d10e37d74370c23bc,SOBUUZM12A6D4F83F0,Making Progress,1,A2G EP,Blackalicious,1999
a826462b1df5dfa79143248dc940485382691d11,SOREAZK12A6310E8AA,Yes_ No_ Maybe So,1,The Collection,Barrett Strong,0
0191370104b680951f2030f0090b5d669cae0c26,SOFJVVG12AB0181F5A,Beautiful Things,1,Back And Forth,Lanae' Hale,0
a93c0ef97525f95a1a127e6a5731a2029d7c752a,SOFKABN12A8AE476C6,Just Dance,1,Just Dance,Lady GaGa / Colby O'Donis,2008
093d5c022fef26fdd4f25cea3a5c5c13bcf9f58b,SOACFVL12A6D4FD8FD,Theme From Mahogany (Do You Know Where You're Going To),5,Motown Gold - The 1970s,Diana Ross,1990
cf4d71d22783139a01f2212a3b315b01c8dac675,SOGCMZJ12A8C13F3BD,Fire It Up,3,We Were Dead Before The Ship Even Sank,Modest Mouse,2007
694277ebb10c0f30f4b68980c8e15c001a65a737,SOATLQF12A67021B7E,Slaves,1,Generation Sap,Cyclefly,0
44ed640b263b2c62e3b2c693789099ea10b06633,SOAXGDH12A8C13F8A1,Dog Days Are Over (Radio Edit),10,Now That's What I Call Music! 75,Florence + The Machine,0
926a467106e38f35e181ef2754b629e189ecf1b7,SOCAIGK12A8C143D86,Furious Rose,1,Firecracker,Lisa Loeb,1997
1618f049c85d9316213ade8b6d0dc22f83df9b3b,SOPGOJB12A8C13B05C,Cheap And Cheerful,3,Midnight Boom,The Kills,2008
393846edc616ad5564b6f5379623dedd1900eb92,SOHGRPH12AC909764D,Lunar Sea,1,Underachievers Please Try Harder,Camera Obscura,0
b15164f036740d24903315857570b43bafa10c37,SOQCIRO12A8C1369A8,Paris,1,Paris,Friendly Fires,2007
ce0583a6ef2c842c644f1008afc4d28d75b6d5ee,SONQBBD12A8AE47D66,Miss You,1,R&B Collection,Aaliyah,2002
388202f970b69d288706ba007a957c0ef0e973ca,SOYAPRR12A8C142444,Rendezvous,2,In Case We Die,Architecture In Helsinki,2005
700d5a99a89137d28c74fcc1744aaa19ccfba8d3,SOGIFHM12A670207B7,Reel Around The Fountain,1,The Smiths,The Smiths,1984
f80d0dee73418ea55fe2ac6e6922c1a70783d44d,SOCYGFQ12A8C13C65B,Yawny And The Apocalypse,14,Armchair Apocrypha,Andrew Bird,2007
23bff8b23eea693b26eaf07ad3e08d518abaff89,SOKPQOE12AB018DA71,Treat Her Right ( LP Version ),1,The Soul Album,Otis Redding,1966
eff87e92b0c46bb6994e2ccb20255b2c1a531adf,SOLCAXX12B0B8079A5,Mister Jung Stuffed,1,Rabbit Habits,Man Man,2008
399493100dd8c82066e5ed89f82c326e836e34cd,SOOLIHT12AF72A0698,Blame It On Me,2,Losing Sleep,Parachute,2009
bd3ba86887a29b379ccb38bf5fd16fbfb88f09b3,SONLOPR12A8C13C477,Everything'll Be Alright (Will's Lullaby),17,We Were Here,Joshua Radin,2006
185a89ea4aa951c3956e9cb79358658c0f5ad7e8,SOVAEBJ12A58A7A364,Strange Days,1,The Very Best Of [w/bonus tracks],The Doors,1967
192c9f8addbb5b9b8bf229d8bfb148ccd2c4b0ca,SOISPLW12A81C237BB,It's Natural To Be Afraid,1,All Of A Sudden I Miss Everyone,Explosions In The Sky,2007
ac5fce9b1e82d965728eeca6c1874685ef90974c,SOCEPHG12AB017D849,Spoken Introduction: Timber,2,Livin' With The Blues,Odetta,0
18294e99951eea485c532dc64b349a9a7785bb7a,SOFGKEH12A67020E3A,Beautiful,18,Hotel,Moby,2005
ef9b06d4059f115655ce946dbb745cdff4859e8d,SOBKRVG12A8C133269,I Stand Corrected (Album),1,Vampire Weekend,Vampire Weekend,2007
8c328202d2b6919c2a542b51a204d2006703f19a,SOHLMUD12A8AE47C0F,Deliverance,1,Deliverance,Opeth,2002
261917eca66cfbd9b7f82beb1c892a7adf23bbe1,SOLFFKJ12A8C137A3B,Elävät ja kuolleet,5,Haloo Helsinki!,Haloo Helsinki!,2008
a2fd36c4bc45bb2fc3efc53158a16110de5ae721,SOYCODO12A6701C62F,Your Song (From The Rehearsal Montage Scene),3,Moulin Rouge I & II,Craig Armstrong,0
5ae26afcbe029d05424b52591d3507cfdf7b666f,SOZOERP12A6D4FD301,The First Single,1,EP,EP,0
899a33bc8e307190d908a5069419d0aa002a1264,SOPQLBY12A6310E992,Creep (Explicit),2,Pablo Honey,Radiohead,1993
f33a867d50e03b8bd119b85f0bbbcb50bb424ee0,SODECSS12A58A791E5,Goin' Out Of My Head / Can't Take My Eyes Off You,2,Be My Valentine - Rock's Greatest Love Songs,The Lettermen,1968
970a0e294b821a3421ed412b9cb46ab5e18f5ab7,SOIAZUS12A8C1418B8,Parisienne Walkways [Live 1999],1,Essential Montreux,Gary Moore,0
1adf3e2b5ac29c6748bf15bdbc3994e3c423d7ed,SOQJLWB12A6701E7B3,Losing My Edge,1,LCD Soundsystem,LCD Soundsystem,2000
b758c72a01606f25c4977b8bab595608b4035901,SOLCKAS12A8C14242A,Eye Of The Tiger,1,Happy New Year!,Survivor,0
4ea688c6b17898459c0d57e846aefa823b62656d,SOZERJW12A6D4FB30A,Profession,1,Let's Build A Fire,+ / - {Plus/Minus},0
8559f425164f6e556b64d0e5a1f557e6fac5f74e,SOAJVKZ12AB0185DFA,Pray,1,American Gangster,Jay-Z,2007
a59499235b3482cafce6a72c44ec951bab87609c,SODUFZB12AB018CF65,Bad Boys,1,Overcome,Alexandra Burke Feat. Flo Rida,2010
895e410baa5ceb59fec2f2863dadac130e43f875,SOICNON12A8C140437,Life In Technicolor ii,6,Viva La Vida - Prospekt's March Edition,Coldplay,2008
9aece0fc0427ec5ddcbcdc1d96a2619abccc954c,SOBRZBY12AB01875CF,I Can't Go On Loving You  (Lp Version),4,Mother Earth Presents Tracy Nelson Country,Tracy Nelson,0
e7bab2ed7ca18193b2d2b5c6f9a81c60b15a0d7c,SOOXOSW12A582A2BA1,Heart Won't Start,3,Good Evening,Nite Jewel,2009
2623fd20b5d6c5226ab2aa11c9d6dca36d33648b,SORNYNX12A6BD56BAC,Clear,1,The Other Side - Los Angeles,Cybertron,1983
2aa692dc34beedd3a212857b1dfe4a65b17f488a,SONMMKG12A6D4F4661,As The Sun Still Burns Away (2002 Digital Remaster),1,Cricklewood Green,Ten Years After,1970
dea3a2ef71e9ae0177bd59646f124be43658ce0e,SOEFHBC12AAF3B25BF,Goin' Home,1,Keep It Hid,Dan Auerbach,2009
68e65b084afc10ef47585fb223d5813a124395c6,SOHWFSX12AB0182124,Reckless Abandon,5,Take Off Your Pants And Jacket,Blink-182,2001
e539cfc411945b4c38853dc678e0568960cfef7c,SOWOZBR12A8C13F4F6,Careful Where You Stand,1,Shiver,Coldplay,2000
fa633f2c1f27a6acddd559c3de7770fe93f9e549,SOWFZXI12AB0189A7F,All Secrets Known,1,Black Gives Way To Blue,Alice In Chains,2009
05507d40aa1511be1acfab161d401f4bd7c1cf14,SOWCKVR12A8C142411,Use Somebody,5,Hitzone 49,Kings Of Leon,2008
05507d40aa1511be1acfab161d401f4bd7c1cf14,SOWCKVR12A8C142411,Use Somebody,5,Use Somebody,Kings Of Leon,2008
9b5a874617ee44ec5fd2a8d4d4bdd12249dc7c9e,SOYEWFR12AB0189AB6,Odessa,1,Odessa,Caribou,2010
67ef966d4df1589248928ae4d1785922be5683a1,SOLFXKT12AB017E3E0,Fireflies,3,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
0e2bedc717bddeaa7f04034c7046fb714bfe5e9d,SOWRMTT12A8C137064,Milk,1,Aha Shake Heartbreak,Kings Of Leon,2004
f2e9659608421c390c95a949b89fdae69ffcf9d2,SOKWLQS12A8C137EDD,Mariposa,1,Mariposa,Sugarfree,0
c33709f314edb683d3bb4e0239386cd217567eb6,SOIJNUF12B34F1C0B5,Testify,2,Live at the Grand Olympic Auditorium,Rage Against The Machine,1999
4192ae48dfdc1ba1099f11137a8a70817e2dd1e3,SOYXUEP12A6701C316,Fade To Grey,1,80s Triple Set,Visage,1980
4dbe8b8eb98871ab81c401b01753508b977d1c37,SOSNTPY12A6D4F8471,Vertigo,2,Vertigo,U2,2004
26aa6169ef9a9ff63e69fd10a85e1c2e0de6cad9,SOUFWFG12AC9072C7E,If Looks Could Kill,1,Let's Get Out Of This Country,Camera Obscura,0
6ab5eca7f669ac5ed2a92576ca54814c0f3a895d,SOSOEWP12A6D4FA16C,The Mission,1,Operation: Mindcrime,Queensryche,1988
3f09e27ae3321dd980b9dd27727aa399495621a1,SOLLWCK12A6D4FB0B9,Sound Of Madness (Album Version),1,The Sound of Madness,Shinedown,2008
70678928c683bb7676305eb81b658eb278e98562,SOWCANG12AF729F02D,Heretics & Killers,1,Heretics And Killers,Protest The Hero,2005
0f0394aceb8111524a27804f313492d3e02dbad7,SOSQUAT12AB017A588,Voices (Album Version),1,Sunmachine,Dario G,1998
bcbc02a71855786a1a255a88b8490c84d64a3f0a,SOVRLFT12AAF3B3C4A,Comme des enfants,6,Le Pop 5,Coeur De Pirate,2008
1794ed75dfdb978f2dc10b08cabd73011d002dc8,SOHOCMM12AB01845E0,I'm Not Your Toy,1,La Roux,La Roux,2009
2209cb16546013c2c90f5b72793bd66b2b285c61,SOENUOQ12AF72A5D4E,Mary,2,When The Sun's Gone Down,Langhorne Slim,2005
f100e9cee1d4aa43d6a5ab06a7173111a896297c,SOOASTI12A8C14307D,On Tooting Broadway Station,1,The Death of Cool,Kitchens Of Distinction,1992
c749c0004cf7461aae43a6511711d86c55dd86c4,SOMZVGZ12A8C140EFF,Thriller,1,The Essential Michael Jackson,Michael Jackson,1982
ef8430a90e82cf48d3eb70696a7f4ae99b920326,SONHNGC12A8C13A646,12,2,Prinsessor,Laleh,2006
eb9481bd3f859c9680dd7bb21df9067017cfa365,SOBTUTU12A6701F301,Crazy Little Thing Called Love (Album Version),1,Michael Bublé,Michael Bublé,2003
c0ad7ff0c802bf790007c75607eec798f1c253e2,SOPUCPU12AB0183639,Té Para Tres,1,Originales - 20 Exitos,Soda Stereo,1997
556805e9095c6c601c9b92f6855117d8c295a383,SOHLLRP12A6701F2F4,Under The Bridge (Album Version),1,Blood Sugar Sex Magik,Red Hot Chili Peppers,1991
e737749ee3be994d89bccfb92bbcf413483d64ee,SOWWYUZ12A8C13FB65,Can't You See,1,Alabama Live,Alabama,1988
447f7cbe6f1d1876078382eaf21f565eb2552ff5,SOHLZQR12AB0189228,Rise And Sing,1,Passion: Awakening (Special Edition),Fee,2009
83b829117fb04fe753c14c8f07bf0ad0dd9f84d7,SOVDSJC12A58A7A271,Ain't Misbehavin,8,Summertime,Sam Cooke,0
83735ddae00df7be53b314617974d8128594631f,SORWCXD12AF72A1AAE,By Torpedo Or Crohn's,1,Alopecia,Why?,0
f0ff18e973ad4fd5037b3c9c50eeed68a2b5cc2b,SOXPDNO12AB018FE71,Resistance (Skool),1,Resistance,Champion,0
aad62029b8670dbe2e3ebf6b9e6878136fa6ffdb,SOBGNMD12A81C22285,Sunday Part I (Album Version),1,Stereotype A,Cibo Matto,1999
2b4f0b6c9821d0c5ac17a80951be926ebb5b40cb,SOWFCYW12A58A79ED6,Miss America,1,Rockers,Styx,1977
e089c3affc2886940ae84b324622d5b5860c5635,SOXNYUA12AB017B49B,Jump Around (LP Version),1,Urban Hits,House Of Pain,0
c3e9877cb2f92bfc393259401d7a5a75276630e4,SOJNSAG12A58A7990E,Title Track,1,The Stage Names,Okkervil River,2007
3cbfcd41b923671c6adf949285e70fae0714d5ff,SOZLJZG12AB0184FF3,One Step Ahead Of The Blues,2,One Step Ahead,Rhonda Vincent / Alison Krauss,2003
45ad42a2fe00eae6ca718318ef586ee142e9b1d3,SODLMGY12A6D4F84B4,Pull It Off (Explicit),4,My Balls And My Word (Explicit),Young Bleed,0
dd37b1d644b72a24e23087fa279d0917a2b31578,SONQCXC12A6D4F6A37,Strut (1993 Digital Remaster),4,The World Of Sheena Easton - The Singles,Sheena Easton,0
3194cd96455b89ec9af01c32eb89b98ef68a7244,SOXZCIH12A8C1425F0,Keep Fallin,1,Coming On Strong,Hot Chip,2004
ec55706e4c86583d83bf0276455a5d188f30ff84,SONSFOJ12A8C13C023,Long Live The King,1,Whispered And Shouted,Aaron Shust,2007
c9a42d21d7f3052d138be1aeabcda71ab10f6a1c,SONYKOW12AB01849C9,Secrets,1,Waking Up,OneRepublic,2009
0ca4ba1d572193b4200cd4eb34b5e72e96303ed5,SODCGGC12A8C13D9C7,You Started Something,3,Touch Me,Samantha Fox,1989
a81bc6e68334ed6ac81e396cb309f4a0ffe705a9,SOPKRUO12AB018B7F5,Benedict Arnold,12,Dark Young Hearts,frYars,2009
00a3cb792a658c5089ca757068673c40875b1f77,SOAJXWO12A8C1436D0,Fader,3,Fader,The Temper Trap,2009
15c055ec323723a707024ee8203509121e517a43,SOCOYYL12A3F1ED352,Until You're Mine,1,Don't Forget,Demi Lovato,2008
7b588095be61d075f8847d7caf277d41aa676941,SOZCBWK12A58A7DFA5,Let's Go (Produced by B.R. Gunna),11,Mix Tape: Prequel To A Classic,Slum Village,0
578da74921d775b7eae89afa8c4abf55c9e95513,SOYIWNY12A58A7CA75,The Glide,1,4:21...The Day After,Method Man / Raekwon / La The Darkman,2006
556d875c3f572bbc0971e3144c6247bcfb549548,SOIBCIC12A58A7B55B,You'll Never Know (My Love) (Bovellian 07 Mix),1,You'll Never Know,Edwyn Collins,0
3a3e2ebb64b02670ca50480b74f056aa9dd82589,SOQENKV12A81C20E4E,Hallo Hallo (2004 Digital Remaster),2,50 Stærke Danske Hits (Vol. 7),Tv-2,0
b1e3797514daa0b844a13536d379e1dd43d146bf,SOTFOWX12A6D4F7734,S.R.V.,1,Venus Isle,Eric Johnson,0
d8c144dfc440d55f1bce234279bd9977513f1fff,SORGSIK12A6D4F8E77,Take It,1,Automatic,The Jesus And Mary Chain,1989
411b29910fbd447dd17efbf5496e3a9f5e1d55d1,SORXDCL12A6D4F6A0B,I Want Action,1,Look What The Cat Dragged In,Poison,1986
96439da400f93dee7e8fc2f5dbb47e42580d9aa6,SOLEMFD12AC9070F97,Winner,5,Winner,Jamie Foxx featuring Justin Timberlake & T.I.,0
bdeab6a91a9ca449c887111ed286613d3eb57992,SOYFQVR12AB018ACA5,On Melancholy Hill,2,Plastic Beach,Gorillaz,2010
e8fb22859447ee1255967aa80e2e19995bc2bbea,SOTJMIT12AB017B5B3,Bellevue,1,Bravado (Ep),Miami Horror,2008
b8f581154fa6dfa41ee6964301363bc91bcb59e2,SOPONUS12A6D4FB437,Screaming Infidelities,1,The Places You Have Come To Fear The Most,Dashboard Confessional,2000
33b5616dd726d7101ff8af949e8171bc0eba1631,SOVRTPN12AB0184F9E,Howlin  For You,1,Brothers,The Black Keys,2010
771169ccaf2e8fb813c3357b4f74f0cdb7a80836,SOUYQBY12A8AE483B3,Love Will Tear Us Apart,1,Collections,Paul Young,1983
ba0edd0e49f1be8ee741a3edc91c07e595897030,SOXSTHV12AB0185D9A,Where She Told Me To Go,2,Carolina,Eric Church,2009
906dad8f4926965cb050555e21de06fc08f95d27,SOQABSV12A8C13D918,Spaceape,1,Burial,Burial,2007
5a3b7aa41f1c636bcfee30f3874713578f4848ba,SODFACF12AB017C1B3,Grassroots,1,Grassroots,311,1994
c7439e024b3fc054c97153563222494f5d735226,SOKWTPY12A6D4F8D99,Dear Old Greenland (Album Version),3,The Swimming Hour,Andrew Bird,2001
70ee10b5cabff2a00c9f394f53e63ec392d978e0,SOPOPWZ12AB0180396,Farewell,6,The Metal Opera Pt. I,Avantasia,2001
f20915046920b9318bde0e791a8a7d270fe9e9dc,SOGKEWN12A8AE46BB5,What A Wonderful World,9,Now That's What I Call Music! 69,Eva Cassidy & Katie Melua,2007
81c444bcfd2a00e93a915fee8f1722253b5b30a0,SONIQRE12AF72A2B02,Bring Me To Life,1,Fallen,Evanescence,2003
81c444bcfd2a00e93a915fee8f1722253b5b30a0,SONIQRE12AF72A2B02,Bring Me To Life,1,Fallen,Evanescence,2003
5313b90f642bd07667de2a9c68474b7041836d6f,SONNTXZ12A8C13BD57,Communication,1,Nassau Massage,Filewile feat. Nicolette,2007
64a5b4129281b53ef67c871ae8c1f88c5aa1e5be,SORIQQT12B0B8066D3,Radio Song (Album Version),2,Get Born,JET,2003
0bd7e996a71b1c35a2d8ef6b72a291db22bb4a7c,SOBSEGK12A58A7BEBF,Seventeen,1,Spunk,Sex Pistols,1977
32b2a92b57420e46657d1e82e585aa146214994a,SOBXERC12A6D4FD375,You Can Make Him Like You,1,Boys And Girls In America,The Hold Steady,2006
