user,song,title,play_count,release,artist_name,year,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
3fcc2b64bfcf793fecbf9a142430f9a48c019ae6,SOGNJVV12A58A7BDE4,Calm Before The Storm (Album Version),1,Take This To Your Grave,Fall Out Boy,2003,,,,,,,,,,,,,
0e961fa56cf0b23eaa859eee2ee2b845c9ea21e5,SOOLYZQ12A6D4FA5B7,Face Down (Album Version),2,Don't You Fake It,The Red Jumpsuit Apparatus,2008,,,,,,,,,,,,,
7c52618d40a374d6c4f5214be7005a8af7bc430f,SONLXHZ12AF729A980,Gone So Young,3,The Possibility and the Promise (Deluxe Edition),Amber Pacific,2005,"neon pop punk, piano rock, pop punk, screamo",0.616,0.902,11.0,-4.583,1.0,0.0548,0.00325,4.49e-06,0.112,0.506,120.059,4wuR7W6v1IHA33fveXnzbu
44d9c44032ade05b27d60bbd2e5d6b4075ee6e35,SOJFTME12A6701C7F5,Platinum Blonde Life,3,Rock Steady,No Doubt,2001,"dance pop, dance rock, permanent wave, pop rock, rock",0.66,0.82,5.0,-5.052,0.0,0.0454,0.0839,0.00727,0.059,0.676,126.681,3Dkkz8F9FfsDaEegPtXbpt
89b04843603a9b2789326339268aa06f021ca31d,SOBOAFP12A8C131F36,Lucky (Album Version),1,We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0,,,,,,,,,,,,,
dde48fac264783520494edacac95ae0038a1084e,SOELHYJ12A8C13790C,Me Cuesta Tanto Olvidarte,5,Ana_ José_ Nacho,Mecano,0,"cantautor, latin alternative, latin pop, rock en espanol, spanish pop, spanish pop rock",0.516,0.228,9.0,-13.467,1.0,0.0363,0.923,0.0,0.155,0.502,149.247,5xsY1Bm1FItKFFoJ3b964t
a84582bb30f5bd64fec4b161f85b1e01ad5eb0cb,SOJZFJE12A8C13FF01,Shattered By Broken Dreams,1,Sounding The Seventh Trumpet,Avenged Sevenfold,2001,alternative metal,0.246,0.952,7.0,-5.08,1.0,0.0965,0.000302,0.074,0.246,0.189,153.104,2ZWum2otTIbHuiSbFE5QRU
594bfa890a179c697a98beee74e19638ca3eff13,SOAEHVN12A6D4F698C,Functional,5,Liquid Sunshine,Keziah Jones,1999,,0.637,0.472,7.0,-13.667,1.0,0.0429,0.936,0.808,0.137,0.902,113.493,6uM2xPDVmOzHNOt1hjtBSx
b505a7917a38e995fd71e529da16e9d5d384d76c,SOMBKJF12A8C1440B9,Dick In A Box,1,Incredibad,The Lonely Island / Justin Timberlake,2009,"comedy rap, comic",0.542,0.699,8.0,-6.029,1.0,0.306,0.401,0.0,0.105,0.687,76.391,60VtX59NsRINDnObbDtH7G
b1accbdeb0c6014c13130efede7a9a6896a21276,SOAOOWF12A8C1347EC,Bullet Tells The Truth,1,Man On Fire,Harry Gregson-Williams,2004,"british soundtrack, orchestral soundtrack, soundtrack",0.0805,0.0705,9.0,-26.933,1.0,0.042,0.827,0.941,0.138,0.0281,172.289,2sqRUemypYhTn9LXYTRfyc
7cc0d8f6b046010a177ab8c4d329ea4eceb95bde,SOOXCTS12A6D4F92C3,In The Still Of The Night,1,Nature Boy: The Standards Album,Aaron Neville,2003,,0.581,0.311,3.0,-14.195,1.0,0.0344,0.741,0.0946,0.0927,0.43,134.321,4ERPMb35GsymrtgwCs6QRi
60b3a9141ea41704f4872dd49c60b5ad50ab08ef,SOSKHZD12AC9075514,The False Contender,1,Let's Get Out Of This Country,Camera Obscura,0,"chamber pop, indie pop, scottish indie, scottish rock",0.348,0.557,9.0,-6.714,1.0,0.0312,0.0384,0.00607,0.26,0.489,138.124,5jtI2hbOSjLUpjCuyAgfPb
b9d16404a981c3a28e8b446f454b76d146e16b8d,SOHLKPL12A6D4FB05C,Say Hello 2 Heaven,2,Temple Of The Dog,Temple Of The Dog,1991,"alternative metal, alternative rock, grunge, hard rock, rock, supergroup",0.306,0.647,0.0,-9.969,1.0,0.0316,0.0768,0.0,0.366,0.321,148.087,4L2S9GbwEgwfSbHjTCvNQX
7876e19ced0ab77fb6c5a4245fcd42597eda74fe,SOUSMXX12AB0185C24,OMG,2,OMG - The Remixes,Usher featuring will.i.am,2010,,,,,,,,,,,,,
b54873801bc0ff92a5478009264796a0abaebfe3,SOAKVVM12AC3DF9F8F,Northern Lights,1,Don't Look Now,Way Out West,0,"classic progressive house, nu skool breaks, progressive house",0.545,0.71,9.0,-7.892,0.0,0.0282,0.0002,0.732,0.0692,0.0578,132.007,7G5pOXeCootbsR6Vo2BhSn
7d8b35de2f336e82a6395e535095fd0a8fa23579,SOUOJLG12A6D4F854A,Truth In The Age Of Lies (Album Version),1,For Those Who Were Crucified,All Out War,1998,,,,,,,,,,,,,
e921e2ee9e665737c222038104abe25585532096,SOMGIYR12AB0187973,Behind The Sea [Live In Chicago],1,Live In Chicago,Panic At The Disco,0,"modern rock, pop",0.598,0.273,4.0,-8.015,1.0,0.0341,0.867,0.0,0.137,0.347,160.118,0E56lu4IOGOhygjIPC2r1r
cba63d1e41aa830f086f6ca29be0def6536222f3,SORPSEU12A8C1407EA,Safe Ride (Album Version),1,Rotation,Cute Is What We Aim For,2008,,,,,,,,,,,,,
069fe85d6bc33f068702cfad921bcafd15bc66b9,SOGGTOD12A6701C578,Low,1,X & Y,Coldplay,2005,"permanent wave, pop",0.466,0.882,4.0,-8.962,0.0,0.0442,0.0224,0.0264,0.342,0.502,132.086,1BBtng1KOF0JuC6bSNgGmp
b636fc2293511db4b2798543a2fc58c0dedd3d00,SODLXUC12A6701DD8C,Come See About Me,1,The #1's,The Supremes,1964,"classic girl group, classic soul, disco, motown, soul",0.732,0.506,7.0,-11.735,1.0,0.0462,0.688,1.04e-06,0.146,0.867,126.325,307kcWJQNMdiYYKj1LgClU
5291e62d6191de0c7bfb1b2ee2b94314147d3f18,SOXXCZL12A6701F348,I Never Loved You Anyway ( LP Version ),1,Best Of The Corrs,The Corrs,2001,,,,,,,,,,,,,
74380b3a31fda6976165d8124796b1518b4a366a,SOLAGCF12A6D4F6DE7,The Past Is A Grotesque Animal,1,Hissing Fauna_ Are You The Destroyer?,Of Montreal,2007,"art pop, baroque pop, dance-punk, elephant 6, indie rock, lo-fi, noise pop",0.453,0.943,5.0,-4.862,1.0,0.043,0.102,0.23,0.564,0.404,153.009,49zjoxttEw4g0ohNoA2GK5
fb2a423ed1eb8f1024115edd5942fd482f5f0d38,SOLKDYK12AB018DA3C,Learned Your Name,1,Nothing Like You,Frightened Rabbit,2010,"chamber pop, indie rock, scottish hush, scottish indie, scottish rock",0.522,0.548,7.0,-9.613,1.0,0.0347,0.16,0.00102,0.378,0.201,110.192,7vFctnb2n1fWeunQzsAtbp
bad88a242d8fc69de4ad99a2cb35a52b8270334e,SOSDGZX12AB0183567,The Time We Lost Our Way featuring Loulou,1,The Cosmic Game,Thievery Corporation,2005,,,,,,,,,,,,,
5716fc86db54c43f1706eb49c30e7ea63672b4cc,SODNPZH12A6D4F6962,Héroe De Leyenda (Versión Acústica),1,The Platinum Collection,Héroes del Silencio,2006,"latin alternative, latin rock, musica aragonesa, rock en espanol, spanish rock",0.643,0.68,11.0,-6.679,0.0,0.023,0.137,0.00199,0.446,0.295,102.99,5lGuyrpr6T3prJiQn1lW8T
cbc68d9d1ce9e9e620b10598fe27705188247918,SOSPCVN12AF72A344C,I Morket Drommende,1,Crypt Of The Wizard,Mortiis,1996,"autonomous black metal, dungeon synth",0.38,0.141,1.0,-16.592,1.0,0.0305,0.74,0.777,0.106,0.109,133.487,7BPKHueYYAMefhwBslQTSn
5bb83733b3fe62f002c764b289606354883ed858,SOGHGKO12AF72A44DF,On Our Side,8,Arriving (Holiday Edition),Chris Tomlin,2004,"ccm, christian alternative rock, christian music",0.539,0.953,5.0,-4.255,0.0,0.0699,0.0442,1.22e-06,0.317,0.833,174.017,6phvlS551pmP4ozQtA8uqX
53d32b0172fae4f723b95b6994e57073f0fd540a,SOKIDRN12A8151BD47,I'm Your Villain,1,You Could Have It So Much Better,Franz Ferdinand,2005,,,,,,,,,,,,,
53d32b0172fae4f723b95b6994e57073f0fd540a,SOKIDRN12A8151BD47,I'm Your Villain,1,You Could Have It So Much Better,Franz Ferdinand,2005,,,,,,,,,,,,,
9a1477ce0c71e11a106a82a254287b8ffe335424,SODINWJ12A8C1350AD,What Have You Done For Me Lately?,1,Dap-Dippin' With&,Sharon Jones & The Dap-Kings,2002,"black americana, funk, retro soul, soul",0.536,0.973,7.0,-4.463,0.0,0.0779,0.315,0.00108,0.205,0.897,113.759,2tRM82Knoqmx4RJdbPdI9Y
cdd51d31429239497d11952ab40c91759caa4298,SOSLPTU12A8C1445D7,Still Alive,2,Best.  Concert.  Ever.,Jonathan Coulton,2007,comic,0.631,0.479,11.0,-9.725,1.0,0.0432,0.809,0.00538,0.0991,0.208,119.959,5frWy8HS4dg27103si2hMe
eb5727aa692b295f1d747dcf14bb8ce0d19e6f10,SOBOAFP12A8C131F36,Lucky (Album Version),3,We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0,,,,,,,,,,,,,
f8a1ef2afcf1138404f3d465bfbdb9a74a083dcd,SOLKGOB12A6D4FB717,Ackrite,1,2001 Instrumental,Dr. Dre,1999,"g funk, gangster rap, hip hop, rap, west coast rap",0.864,0.741,2.0,-3.356,1.0,0.32,0.0695,0.0,0.529,0.859,94.229,4NGS3j6JmOx6VUaXt6VQbj
31683d6183704c4c3a6b3f2959cd89ad124a901d,SOXLXXE12A6D4FAF60,Symphony of the dead,3,A'arab Zaraq Lucid Dreaming,THERION,1992,"gothic metal, gothic symphonic metal, opera metal, power metal, swedish metal, symphonic black metal, symphonic death metal, symphonic metal",0.436,0.726,6.0,-8.104,1.0,0.0318,2.29e-05,0.934,0.134,0.322,129.997,7m6CP97rtvbMmcNEHQUOqE
2b8a13faee3d44ddd2d43254a2071e7c90d205d9,SOKOMRB12A8C137136,Shut The Hell Up_ Bad Parking_ And Cops On Bikes (Walter),1,Arguing With Myself,Jeff Dunham,2006,,,,,,,,,,,,,
ee9f09308a0f351f205d2c6fc52d6845339e620e,SOARTQC12A58A77F0C,Shimmy Shimmy Quarter Turn (Take It Back To Square One),5,Drive Thru Records Greatest Hits,Hellogoodbye,2004,"neon pop punk, pop punk",0.529,0.883,4.0,-4.005,1.0,0.0728,0.0164,1.51e-05,0.342,0.347,129.982,29XgxIxfnDcnYi6ZyNlulH
ea3462503144bffda0aface48f9d041f1b59d75a,SOLDJQS12A8C140B19,Singing in the Rain,1,Actors Delight,Gene Kelly,1995,"adult standards, vintage hollywood",0.382,0.23,5.0,-14.414,1.0,0.0343,0.86,8.27e-05,0.214,0.459,134.965,6KoMrF0cDJq44IElCrGjxB
605a2c1257f1a67b143a356b53d08b20cadac067,SONOWEK12A8C137C18,Sólo Le Pido A Dios,3,Desenchufado,León Gieco,1978,"argentine rock, cantautor, folklore argentino, rock nacional",0.515,0.304,7.0,-13.951,1.0,0.0368,0.22,0.0,0.0913,0.352,85.863,5XxFB1oX6QvX5hrWESHIa5
9e53b936b55360a7336f97c643b0e51a23da2924,SOEUPXG12AB018540F,Man In The Making,1,The Ones We Never Knew,Holly Williams,2004,nashville singer-songwriter,0.383,0.402,8.0,-12.402,0.0,0.0734,0.163,0.0,0.141,0.338,105.937,4hP1hihk0h86eG2jzM9K93
b7c24f770be6b802805ac0e2106624a517643c17,SOZEGZO12A58A7C25E,Apple (Album Version),1,Viva! La Woman,Cibo Matto,1996,,,,,,,,,,,,,
64df3f476343d3440bfc5c370a4ed618586b69ab,SOBFNRW12A6D4F7BCA,Bulgarian  Chicks,1,Balkan Beat Box,Balkan Beat Box,2005,"balkan beats, balkan brass, gypsy fusion, gypsy punk, jewish hip hop, world fusion",0.812,0.668,0.0,-6.857,1.0,0.055,0.0199,0.634,0.132,0.754,127.996,6Z0xtMYSC5RSSPFcFTzNZY
746ee868f109479ffa24b1327f073e2d9e9630fe,SOGHPQP12AB0185BFC,El Cuenta Cuentos,1,Poesia Difusa,Nach,2003,"rap conciencia, spanish hip hop",0.335,0.821,11.0,-6.555,0.0,0.21,0.794,0.0,0.0954,0.851,76.698,74SsavAEjIpdslC0ud4KuL
7d9c8012dff13ce6bd88a1cc91c90a16d6520418,SORHRZK12AB018187A,Lambada,22,Lambada,Kaoma,1989,zouk,0.756,0.8,5.0,-5.158,1.0,0.0329,0.211,0.000724,0.0466,0.967,118.924,6xepovPqjvrkEw9Y5AMmTm
3ce1f35cc47d365f33220adf27408805dcc77422,SOVRZIX12AAF3B2A32,Armistice,12,Wolfgang Amadeus Phoenix,Phoenix,0,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",0.574,0.764,9.0,-7.058,0.0,0.0293,0.051,0.000114,0.0852,0.626,149.961,0x1pUJuOfNh7nStPF1V0AK
2fd88036028533dae363eb581c2ac6de7ec681c8,SOJQHNC12AB0183B2D,Have Love_ Will Travel,1,Busy Body!!! Live In Tacoma 1964,The Sonics,0,"classic garage rock, garage rock, protopunk",0.506,0.948,10.0,-5.626,1.0,0.105,0.727,0.0,0.0904,0.934,130.195,2uXkW8uJcOIhlbUatEPLPs
cf7e64f49345d49e4be5bd1d6ac9d0d6ffbcfdd3,SOVAQER12A6D4FAD5F,Avarandado,16,Joao Gilberto,João Gilberto,1973,"bossa nova, brazilian jazz, cool jazz, jazz guitar, samba, violao",0.512,0.0312,6.0,-28.564,1.0,0.0453,0.786,0.228,0.314,0.334,93.442,3y3pYuz5z6YVU9JEnLJ44C
e455e9f23e178b6e885e980bef7724a42d090fd7,SOFJOSL12AB0181CA8,Flagpole Sitta,1,Scooby-Doo 2: Monsters Unleashed,Harvey Danger,1997,"pop rock, post-grunge",0.361,0.901,4.0,-4.133,0.0,0.0443,0.00152,0.000263,0.286,0.482,144.97,7cz70nyRXlCJOE85whEkgU
b00ea706a920ef71d56509b929d4d06347635371,SOKLBHE12A8C13B8FA,Civil Obedience,1,Human The Death Dance,Sage Francis,2007,"abstract hip hop, conscious hip hop, rhode island rap",0.677,0.851,2.0,-6.386,0.0,0.182,0.329,0.0,0.856,0.436,116.207,4genMuiPCWLeW2v8ewlqKU
25437163bce3f320dc625aad6da01c220f3562f2,SOUBTIQ12A8C13E39A,DOA,1,Resolve,Foo Fighters,2005,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",0.462,0.913,2.0,-4.298,1.0,0.074,0.000189,0.00142,0.0671,0.72,145.522,1QZFn6QUNHfCp8s06C91hw
45c9e0fc6b40684b51b2de4fe33baf8219ea0ebf,SOMKDLE12A58A792AB,St Anthony,1,Framed / Next,The Sensational Alex Harvey Band,0,glam rock,0.306,0.921,5.0,-8.994,0.0,0.124,0.00827,0.026,0.369,0.606,109.609,6zyOlMuuvDV0MOQGRHILRa
194e5cda8592b466bbb9228a45f1a6f3a08075fb,SOOWIBD12A6D4FCB18,Gloria in D RV589 (ed. Malipiero): I.    Gloria in excelsis Deo,6,Bach: Magnificat / Vivaldi: Gloria in D,Academy of St Martin-in-the-Fields Chorus/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0,,,,,,,,,,,,,
fa1c6f2449afd517a64b5a78db9d4fc148ff8acf,SOHWNCK12A67020845,Used To Love Her,1,G N' R Lies,Guns N' Roses,1988,"glam metal, hard rock, rock",0.615,0.902,1.0,-7.232,1.0,0.0331,0.464,2.44e-05,0.15,0.909,135.46,67q0QsfLcTa2SqhP2wQbia
b55e49f332da37944723fb3af733afff401de854,SOWXOPV12AB01825F4,K.I.A. (Killed In Action),1,She's A Genius,JET,0,"garage rock, modern rock, pop rock",0.547,0.945,9.0,-4.097,1.0,0.13,0.0118,0.0351,0.32,0.537,143.072,3mHMSXvobA8f39NBjfkJ0T
0f57e6cd56cc9b8bc64fb07a5bc51e72f6a94b1a,SOCATVQ12A8AE46CF4,U.R.A Fever,1,Midnight Boom,The Kills,2008,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",0.736,0.47,7.0,-6.338,1.0,0.281,0.166,0.000163,0.0795,0.46,79.841,30ZHW440CfBiCigLcP4ZrJ
004740ffe234210963c9c53196f072131281d24e,SOFMAAD12A58A7BF77,As,2,Capitol Rare_ Volume 1,Gene Harris,1977,"jazz funk, jazz piano, soul jazz",0.559,0.666,4.0,-12.343,1.0,0.0701,0.575,0.00304,0.0817,0.829,104.964,6Ayxf9pY5HqtZKTIswqzc2
91075bfa0dc9f88a25d89b1a41bba7f11d61e720,SOFDIQE12A8C140167,We're The Oppressed,1,Totally Oppressed,The Oppressed,1984,,0.476,0.238,4.0,-17.357,0.0,0.0604,0.705,0.00303,0.31,0.129,91.195,21i9DiXQurktFCTxX1CV3Q
6f971e565cfebe86a5c2b3c71a3e59d4b6923e99,SOWYXIR12A8C140A23,Love Bug,5,George Jones and Gene Pitney - Country Duetting,George Jones and Gene Pitney,0,,,,,,,,,,,,,
fe19651ff8c6fc24d8c386b5fe65a13c6f630b25,SOEPHOU12A8C141DE1,Nishe,1,Unintended,Muse,0,"alternative rock, modern rock, permanent wave, rock",0.499,0.0343,6.0,-19.689,0.0,0.0672,0.89,0.853,0.107,0.436,78.701,21yJ7CyodxVIQz0EOYwsHp
26982ca5617a7d6c5a30786b209885b6777ed8f0,SOJZOCJ12AC3DFA9D2,Dies irae,1,Gaia III Atlantia,Mago de Oz,2010,"celtic metal, latin rock, medieval rock, rock en espanol, spanish folk metal, spanish metal",0.26,0.978,4.0,-5.49,0.0,0.262,0.0354,0.0106,0.537,0.154,140.05,7lgR4Sk1xhcQKUjIPbcmgQ
ce9bdc96b50ab579368038d62e6913230f910a23,SOQEPWT12AB0189FA3,Enloquecéme,2,Lo Mejor De OV7,OV7,0,"latin arena pop, latin pop, mexican pop",0.807,0.919,7.0,-3.01,0.0,0.125,0.0802,4.36e-06,0.312,0.795,106.974,1A8xWKu8YBSgaUQw21Ncvx
a4704d19932a20752bba242a888305299c7d2881,SOPNBEZ12AB0185163,Loca,13,Compilado Santiago Caliente Cumbia Chilena,Chico Trujillo,2008,"chicha, chilean rock, cumbia chilena, latin alternative",0.559,0.671,2.0,-5.738,0.0,0.0318,0.0558,2.96e-06,0.249,0.939,97.027,2LekureJkYmKUcUTBoHUaX
5caf231cfacb3f8c546f5c5e46d7f37ce81f811d,SOWPLXQ12A8C13DE41,Stab U In The Back,3,Hell!,Venom,0,,,,,,,,,,,,,
a92a8978de95bb37d9882a9acc29a0287d858f01,SOBABRB12A6701DF4B,Nah!,1,Up!,Shania Twain,2002,"canadian country, canadian pop, contemporary country, country, country dawn",0.565,0.836,2.0,-4.411,1.0,0.0561,0.074,0.0,0.32,0.919,147.953,4yGbCCvDiuIUDx4A25XZm1
210b30dd78a2b1755bd1c57928551d5af7f04f1e,SOQQZSH12A8C13FFF7,Chinatown,1,Gemini,Wild Nothing,2010,"chillwave, dream pop, indie rock, indie surf, modern dream pop, neo-synthpop, noise pop, nu gaze, shimmer pop, shoegaze",0.528,0.678,1.0,-5.309,1.0,0.0279,0.0244,0.000295,0.0738,0.16,126.03,3BRfgsKjcakny2wCYfZrvz
c0ce827f0e03001c4c84cf24da900ee87f8fb19c,SOSJRJP12A6D4F826F,Master Of Puppets,1,Master Of Puppets,Metallica,1986,"hard rock, metal, old school thrash, rock, thrash metal",0.539,0.828,4.0,-9.108,0.0,0.035,0.00067,0.421,0.154,0.562,105.25,54bm2e3tk8cliUz3VSdCPZ
389c6d594c3c091bf062c3e750ceab00017a5eae,SOPTWHL12AB01843C8,Giving Up The Gun,1,Contra,Vampire Weekend,2010,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock",0.636,0.879,9.0,-5.204,1.0,0.0511,0.00123,0.000156,0.0586,0.752,134.034,40cAeDaZAnPY9bUHf4jYXW
ad0d1dcfe00031c4c5ae863508278d91b6d9a5b1,SOIYWPZ12A81C204EF,Homecoming,21,Graduation,Kanye West,2007,"chicago rap, hip hop, rap",0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.0,0.115,0.918,86.917,4iz9lGMjU1lXS51oPmUmTe
5bb201dccc2e9d3dca06ce011322f93a6e10e1db,SOAKPMX12AB018193B,High School Musical,2,High School Musical 3 - Senior Year,High School Musical Cast,0,"movie tunes, post-teen pop",0.529,0.931,0.0,-3.022,1.0,0.102,0.241,0.0,0.411,0.624,165.054,5m4RHs0THdfyn579MONxcV
5bbce319ae411938c6868e886a88fc6e56f14b00,SORXWGT12A8C142124,Pretty Bird,2,Acid Tongue,Jenny Lewis,2008,"chamber pop, indie pop, lilith, new americana",0.666,0.313,4.0,-11.119,0.0,0.0575,0.2,0.00732,0.102,0.43,81.812,3e2dTtSpfuDA8iXnRCxCov
af739a30f4b0193de74d207f96193e8bd2057976,SOIHACR12A8C1426DB,Bang!,1,In And Out Of Control,The Raveonettes,2009,"dance-punk, danish alternative rock, danish rock, garage rock, modern dream pop",0.566,0.937,10.0,-4.089,1.0,0.0406,0.00588,7.15e-06,0.371,0.749,133.574,20WCNZ8ZhSHxizSVUpWvz3
32aa00bcd89045b718272f9758d4b94a7187b594,SOLANUT12AB0189C52,The Right Place,1,Monsters Of Folk,Monsters Of Folk,2009,,0.529,0.698,9.0,-5.324,1.0,0.0302,0.00693,0.000277,0.145,0.569,120.49,1R9RAlZTtVYUwHpqMHBGpv
26c2136c32d83ce85d56d93feb27dba7f7f2165a,SOBKRVG12A8C133269,I Stand Corrected (Album),1,Vampire Weekend,Vampire Weekend,2007,,,,,,,,,,,,,
df991d69713767a3f8ded031b98ae3c467495be0,SOGGJNR12A8C142D07,Nights Out,1,Nights Out,Metronomy,2008,"alternative dance, electronica, french indie pop, indietronica, neo-synthpop, new rave, socal pop punk",0.648,0.0941,1.0,-8.172,0.0,0.0547,0.552,0.942,0.0884,0.501,119.84,7HBtUA2lj3ljwCRVYsucmO
5d3b42058e500c305c8da67831ba1284693c5cc5,SOUSJJS12A6701D9FB,The Show,4,Tical 0: The Prequel,Method Man,2004,"east coast hip hop, hardcore hip hop, hip hop",0.512,0.792,8.0,-5.999,1.0,0.427,0.258,0.0,0.177,0.807,172.652,3NNkAp97CEwkTK42qh3GlC
aef1622f839caecddf34cdbe8a7062d6cc5d6c07,SOQAIDX12A8AE459C8,Cigarette Eyes,2,Cigarette Eyes,Matt Costa,2007,neo mellow,0.692,0.829,0.0,-6.848,1.0,0.027,0.00613,0.1,0.34,0.846,124.12,2tsjQW0OUIFBw1kjql3Vcd
82d947a1f7060ed0292df0ce80a0dce2ae1c0765,SORLRQS12A81C22235,Fat City,1,Runnin' Wild,Airbourne,2007,hard rock,0.623,0.938,2.0,-2.943,1.0,0.0938,0.00111,0.062,0.246,0.67,122.01,1KHcpeWnVlYmYTAVJFlzvk
2debe8b97072df196a73ee0fe18a25376611797b,SOWEJXA12A6701C574,Fix You,5,X & Y,Coldplay,2005,"permanent wave, pop",0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q
6f46f9c2205dfcef0e27b061131caead56936a49,SOAXGDH12A8C13F8A1,Dog Days Are Over (Radio Edit),3,Now That's What I Call Music! 75,Florence + The Machine,0,,,,,,,,,,,,,
4dc3d7ad6b24ab94d6836079d29d8c26df83b0ca,SOSTSNO12A8C134C75,Superhero,1,Strays,Jane's Addiction,2003,,,,,,,,,,,,,
9723e7fc385800c0a6834504b31151a949253ad8,SOOXCTA12AB0184BD6,Straight Lines,1,Straight Lines,Dawn Landes,2006,new americana,0.695,0.323,6.0,-8.902,1.0,0.0263,0.747,7.78e-05,0.115,0.378,91.545,7rBaC8aIHFAEf1f4JeLpxa
317bdc740ba7fe3f0b37c3c340ebe1f7c574b841,SOFWKCI12A8C13A22A,Bros Sto Rimagmeno Spiti (2003 Digital Remaster),9,50 Hronia Rebetiko Tragoudi,George Dalaras,0,,,,,,,,,,,,,
b1a79e150d0dfc2e12fdd05396dc19118dac64e9,SOUNZHU12A8AE47481,I CAN'T GET STARTED,1,It's The Time,Ron Carter,0,,,,,,,,,,,,,
fce07d10e0aa533315be5d53d2ee02675081cecd,SOQZYQH12A8AE468E5,Better To Reign In Hell,1,Damnation And A Day,Cradle Of Filth,2003,"black metal, british black metal, gothic black metal, gothic metal, metal, symphonic black metal, symphonic metal",0.364,0.994,7.0,-4.545,0.0,0.135,3.3e-05,0.0789,0.111,0.136,164.968,2drx5tUgMv5Vj34jkE0OTS
00c20b0eaab9df260afd43c8291b6a304bf15b24,SOWOXRI12A8C134504,Activa,5,Microcastle,Deerhunter,2007,"alternative rock, art pop, atlanta indie, dream pop, experimental rock, indie rock, lo-fi, neo-psychedelic, neo-synthpop, noise pop, noise rock, shoegaze",0.363,0.301,0.0,-15.46,1.0,0.0398,0.494,0.000606,0.111,0.039,115.271,6bRJjzJol37XOKvjUf99JU
7fe12ca76dbe56e25bdc45b767914f53a3b3b138,SOEHZIL12A81C237BF,What Do You Go Home To?,2,All Of A Sudden I Miss Everyone,Explosions In The Sky,2007,"american post-rock, cinematic post-rock, instrumental post-rock, melancholia, post-rock",0.274,0.287,7.0,-12.086,1.0,0.0301,0.974,0.912,0.102,0.0298,85.91,1aVkNBzB2mYg5CJKRR8RtT
67ffe84b3d5ebdf149353d6e3c88ef9589313251,SOLAIRW12A8C1366BD,La Del Bikini Rojo,2,A Gozar Con Sabrosura,Fito Olivares,0,"grupera, gruperas inmortales, norteno",0.741,0.589,5.0,-14.565,1.0,0.063,0.549,4.57e-05,0.0762,0.733,94.749,34yH0juqaLja8yuhM4tlHo
52145b5a695c2f2c13519e9c7db157dc89da31c8,SOFOALD12A8C14208A,I Keep Living The Same Day,1,United Nations,United Nations,2008,"chaotic hardcore, sasscore",0.2,0.892,7.0,-6.665,0.0,0.107,0.229,0.455,0.32,0.0458,82.326,4mmydIvXV9rNBOiFo9DLqU
a8328873717abe5a93d89d2a6a2b1c6f5e6f8de1,SOAUNAX12AB01876D0,The Prize,1,Hell Train,Soltero,0,stomp and holler,0.524,0.714,6.0,-5.232,0.0,0.0386,0.0138,1.74e-05,0.109,0.831,131.808,3qQa6r0wdrpOCZ2nKARSpE
05e4d798de7f3dff9b9d6df602ab320dcf6dddb9,SOEXDOR12A8C13C52E,Falling Through Your Clothes,1,Twin Cinema,The New Pornographers,2005,"canadian indie, canadian indie rock, chamber pop, indie rock, modern power pop, vancouver indie",0.554,0.683,9.0,-6.967,1.0,0.0283,0.241,2.88e-05,0.201,0.507,133.902,7L9eqXqOJ6ansbMnnhgA7j
e9a94d9964b6fa0318bcf0dc817292c252075df5,SOQRSSJ12A8C137A9C,Long Cool Woman In A Black Dress,1,Greatest Hits_ Live!,The Hollies,1971,"album rock, british invasion, classic rock, folk rock, mellow gold, merseybeat, soft rock",0.757,0.868,9.0,-9.326,1.0,0.062,0.411,0.00221,0.355,0.815,138.923,5UwbnHhjnbinJH8TefuQfN
1cae893b7c6c14fe2e9667a1fafa2f77105ca64f,SOJTLHS12A8C13F633,Ain't No Rest For The Wicked (Original Version),1,Cage The Elephant,Cage The Elephant,2008,,,,,,,,,,,,,
8c2cdfa90c6d421d67ff49dd49b0fd3633876d5f,SOOMOCL12A8C1334B2,Que dira el santo padre,8,A Tribute to Che Guevara - Hasta Siempre!,Violeta Parra,0,"cantautor, chilean rock, musica andina, musica nublensina, nueva cancion, psicodelia chilena, trova",0.81,0.307,9.0,-7.456,0.0,0.0458,0.933,6.32e-06,0.146,0.508,104.989,3a8loRJVuBSgDbFeg4XGDi
